,Unnamed: 0,date,index,day_index,ticker,close,volume,vwap,change
0,97332,3/15/2018,97332,0,PSA,188.0168,676264,187.5403,0.0
1,97333,3/16/2018,97333,0,PSA,190.7527,1136318,189.9194,2.735900000000015
2,97334,3/19/2018,97334,0,PSA,189.51,840194,189.6608,-1.2427000000000135
3,97335,3/20/2018,97335,0,PSA,190.772,886790,190.2877,1.2620000000000005
4,97336,3/21/2018,97336,0,PSA,191.24400000000003,1108463,190.7745,0.47200000000003683
5,97337,3/22/2018,97337,0,PSA,188.5177,1046210,190.6321,-2.7263000000000375
6,97338,3/23/2018,97338,0,PSA,185.9745,850412,187.433,-2.5431999999999846
7,97339,3/26/2018,97339,0,PSA,189.404,703799,188.2172,3.4294999999999902
8,97340,3/27/2018,97340,0,PSA,190.8394,921725,190.8399,1.4354000000000156
9,97341,3/28/2018,97341,0,PSA,194.7121,1249467,194.7898,3.8726999999999805
10,97342,3/29/2018,97342,0,PSA,193.0455,986751,193.3989,-1.6665999999999883
11,97343,4/2/2018,97343,0,PSA,192.1014,762675,192.0845,-0.9440999999999917
12,97344,4/3/2018,97344,0,PSA,193.267,694567,192.8939,1.1655999999999835
13,97345,4/4/2018,97345,0,PSA,196.5617,896387,195.4698,3.294700000000006
14,97346,4/5/2018,97346,0,PSA,193.9799,863313,193.3528,-2.5818000000000154
15,97347,4/6/2018,97347,0,PSA,191.9761,724186,192.7608,-2.003799999999984
16,97348,4/9/2018,97348,0,PSA,192.4964,806479,192.6626,0.5202999999999918
17,97349,4/10/2018,97349,0,PSA,193.1033,764608,193.4505,0.606899999999996
18,97350,4/11/2018,97350,0,PSA,191.3981,581904,192.1131,-1.7051999999999907
19,97351,4/12/2018,97351,0,PSA,189.115,718174,189.1407,-2.2830999999999904
20,97352,4/13/2018,97352,0,PSA,190.0494,654677,189.4229,0.9343999999999824
21,97353,4/16/2018,97353,0,PSA,189.8664,755597,190.2673,-0.18299999999999272
22,97354,4/17/2018,97354,0,PSA,191.2922,778270,191.2539,1.4258000000000095
23,97355,4/18/2018,97355,0,PSA,190.666,596698,190.9846,-0.6262000000000114
24,97356,4/19/2018,97356,0,PSA,186.6874,734458,186.9185,-3.9786
25,97357,4/20/2018,97357,0,PSA,185.6855,970248,185.9177,-1.0019000000000062
26,97358,4/23/2018,97358,0,PSA,185.8203,786721,185.6006,0.1348000000000127
27,97359,4/24/2018,97359,0,PSA,186.6585,998415,186.2067,0.8382000000000005
28,97360,4/25/2018,97360,0,PSA,186.6103,748607,186.4222,-0.04820000000000846
29,97361,4/26/2018,97361,0,PSA,192.4964,1829328,192.8542,5.886099999999999
30,97362,4/27/2018,97362,0,PSA,195.03,747998,194.7148,2.533600000000007
31,97363,4/30/2018,97363,0,PSA,194.3845,896469,194.8065,-0.6454999999999984
32,97364,5/1/2018,97364,0,PSA,197.0048,1253185,196.9316,2.620299999999986
