,Unnamed: 0,Unnamed: 0.1,date,index,day_index,ticker,close,volume,vwap,change,P/E,EPS,PEG
0,0,67543,3/15/2018,67543,0,JPM,112.3335,8747977,112.46799999999999,0.0,0.0,0,0.0
1,1,67544,3/16/2018,67544,0,JPM,112.5285,19888948,112.7888,0.1949999999999932,0.0,0,0.0
2,2,67545,3/19/2018,67545,0,JPM,111.6415,13214919,111.5051,-0.8870000000000005,0.0,0,0.0
3,3,67546,3/20/2018,67546,0,JPM,111.7487,9921175,111.961,0.10720000000000596,0.0,0,0.0
4,4,67547,3/21/2018,67547,0,JPM,111.8462,13632983,112.4769,0.0974999999999966,0.0,0,0.0
5,5,67548,3/22/2018,67548,0,JPM,107.177,22550426,108.7128,-4.6691999999999885,0.0,0,0.0
6,6,67549,3/23/2018,67549,0,JPM,104.3111,23081509,106.0139,-2.8659000000000106,0.0,0,0.0
7,7,67550,3/26/2018,67550,0,JPM,107.5279,20217469,107.3107,3.2168000000000063,0.0,0,0.0
8,8,67551,3/27/2018,67551,0,JPM,105.4419,18039921,106.8664,-2.0859999999999985,0.0,0,0.0
9,9,67552,3/28/2018,67552,0,JPM,105.2761,19189269,105.2751,-0.1658000000000044,0.0,0,0.0
10,10,67553,3/29/2018,67553,0,JPM,107.1965,13274639,106.6202,1.9204000000000008,0.0,0,0.0
11,11,67554,4/2/2018,67554,0,JPM,105.1299,18822525,104.9514,-2.066599999999994,0.0,0,0.0
12,12,67555,4/3/2018,67555,0,JPM,106.5726,14050737,105.8144,1.442699999999988,0.0,0,0.0
13,13,67556,4/4/2018,67556,0,JPM,108.1907,15302608,106.5266,1.6181000000000123,0.0,0,0.0
14,14,67557,4/5/2018,67557,0,JPM,109.6113,16627035,109.7345,1.4205999999999932,0.0,0,0.0
15,15,67558,4/6/2018,67558,0,JPM,106.8779,18906018,107.2213,-2.733400000000003,0.0,0,0.0
16,16,67559,4/9/2018,67559,0,JPM,108.1613,15974349,109.0862,1.2834000000000003,0.0,0,0.0
17,17,67560,4/10/2018,67560,0,JPM,110.2285,14003640,110.071,2.0672,0.0,0,0.0
18,18,67561,4/11/2018,67561,0,JPM,108.3768,14503294,108.8407,-1.8516999999999941,0.0,0,0.0
